flight_distance_km,aircraft_weight_kg,num_engines,engine_thrust_lbf,cruise_speed_kmph,cruise_altitude_ft,fuel_consumed_kg
9901.49302080986,45764.58353118978,4,43515.501883353296,727.5721050366109,30382.263798079905,36959.819441995
14093.080831192696,290794.42346768075,2,29577.459880790517,914.9749242583466,29591.16039603857,53920.065158780795
13106.705889266865,286489.01453728444,2,33157.15151287841,758.6718533879351,32362.576753970254,51020.988909013286
11561.152215068949,252564.65786351927,2,56078.228786867236,705.0206076693744,38903.2622504413,45597.94302913013
11890.17594582349,212920.330856288,4,27998.202314887352,860.7255270385631,30298.513857022775,48894.87607853769
10075.27808109713,183705.64164321637,2,40597.95714954194,738.2213324660783,32407.94891053166,34617.60832640984
4126.216806220244,244629.55752141305,2,28174.086670611978,947.7424549411438,31721.301357504333,20079.12241008586
13635.7669513757,107157.06256025136,2,14736.374267889587,917.4327079348529,32628.791241358518,54245.52163367467
10159.764985015761,377560.96251586144,2,32676.267102415026,852.1114315003044,37285.533326650046,46171.4798022691
8538.477275412468,242919.5101468477,2,39853.075222982596,908.4664106521359,33271.052552797046,36032.44495323536
1931.5451974381717,136875.51374337182,2,30375.164601879937,817.633925192174,37874.49685743096,7149.8929611461435
6871.716493954454,189777.70303813007,2,29533.309233909218,897.1215611156088,36325.24079722878,29818.6743485429
7067.266586668316,325771.58935097285,2,51018.92569471985,861.6333880992878,32694.289367415924,34617.20574338001
13009.085059983248,79737.33519897363,2,11484.25861447351,707.161161992414,33619.130160894,45412.121770329475
8335.72883676049,129863.20777981948,2,24779.269837006,937.1894168882106,37147.09525676054,32691.41676874163
5891.888069865022,277572.06468536414,2,50587.86326886058,915.2298945491718,34951.82037131699,25181.136708700335
14658.964829106691,138516.8768762095,2,56026.50743055819,938.3518476483055,39288.422098556024,52662.69862283359
1927.5927218968404,320735.64247108,2,30614.979292041415,882.8414836402039,40131.38444019797,11224.398885016419
6511.461896185586,67833.23210175184,2,54439.71215980382,803.0152304154055,37330.195238498454,25282.00109843956
917.7627250196578,309346.11711366044,4,19946.506106251632,751.7463058215706,40859.69255768963,5496.5833152525265
11176.590575273876,44110.3550729163,2,21071.353393008634,744.9990868914673,35754.97823645135,36954.81921149851
13795.725317327515,22810.378038983006,2,52309.568829240176,736.2290620969429,28517.800274039197,47004.56750969498
4416.548744392195,361121.38419388596,2,55162.88706703091,755.1524106603795,34563.07672965313,22961.70135730851
12917.622648947077,240071.58086813806,2,21140.288398133373,837.6590033368489,30990.120632016165,44838.120014272405
4595.607987789897,152397.874687162,2,12966.209498430555,870.9362658219602,32338.271344996014,11978.981666377615
13688.321376165553,106851.15132019085,2,14516.206852764386,778.5141402540671,34370.91067792664,53919.72769440015
11383.239982872725,253650.36920563175,2,23069.041768818162,837.1867423769659,31835.660457340808,41067.81199719844
12132.129619569148,212438.834111034,2,48072.453857339744,785.3131648634626,32025.08130394721,46028.45789059471
564.6963673266812,396790.35025245434,2,35499.591389814144,874.127493418499,33226.21237333237,11405.151236999773
14453.31224898818,393588.5069017309,2,32779.44211213848,947.1215550800628,31723.94552083204,52831.23102617795
10982.063583433752,260579.3842660949,4,39206.996558300045,872.2542420957209,30203.512937356216,38811.727970526976
4779.841102176159,187176.53333245017,4,54511.15567310931,714.7576442094133,37952.28341342706,18729.56557246339
12492.10157342505,205615.85020944092,2,14521.518978282878,819.3087394584973,33137.75291085998,49980.93766177082
4438.361616699471,278707.00330248126,2,44736.20638182906,892.5968731586327,38812.844906369486,20544.65531464833
13129.481441622082,56801.47589791568,2,56339.54228277026,835.5604015633955,39475.32086369017,47907.76966509973
1954.931739055474,143430.49219569436,4,20667.502087920002,937.7657574307245,37762.52531997366,8520.799355614636
10644.183868673697,46753.996063376675,2,51888.61579809172,713.6929198010528,33156.751106543845,40680.130078696275
8248.267606680181,46023.81013546327,2,44901.23553797511,772.7888858239195,37377.18746927917,34752.85798069996
1719.05671187298,92810.59040359729,2,10723.426803657234,755.1795269099472,30017.86655692145,16575.39940266376
3855.8392754049332,203366.74325461267,2,21580.584018106412,891.9055504408972,36594.50486902218,16533.29339661422
482.33933327652744,317783.7906841855,2,40292.23804479404,830.9482671210017,33278.416831400194,11838.632883069584
7190.889092328236,203459.4304253633,2,35120.01697456058,734.5860528382515,36523.37739489242,31920.198038168943
4728.599333172006,146152.06523425225,4,36396.81262634329,771.398315865357,37812.2776978424,20271.297962404973
9095.855019177054,49458.84230864161,2,21596.52123034113,830.6648307490937,35314.92434443292,26379.324984184117
4669.395773316673,228212.8898559555,2,43750.173535431335,949.0322453134123,36352.22170971362,19507.42053457629
4708.810939152675,121624.60003657352,2,23320.918546838846,791.073089353843,30775.863108268353,17756.835880850882
11224.94002135457,252904.8559643503,2,29471.748323922693,739.2065243349239,35705.094211221316,44746.70035875143
1007.6996888817957,391285.7163485838,2,28445.79579400381,824.2666314479145,33986.16575433824,9372.750245416342
13572.556429322212,60522.07080442416,2,43601.251105994925,777.5465943082664,33564.68717424369,47594.20681156141
12828.278953550367,99031.90231178104,4,14512.63808416087,841.491705957137,33334.10480682683,52764.737468316715
10116.728843428176,198722.11355396116,2,20277.09505200926,816.6775756963065,32042.01236381629,42719.45611909036
9020.35708057855,388010.4774621451,2,20024.853534253394,872.3724804281308,31969.35061102357,31723.433370667957
13416.846722652888,312831.33453513833,4,15421.233705785506,928.5726772168791,37096.183563356986,51116.59607687233
3024.3536390721024,361123.5517882011,4,20379.748941822952,750.1285876921877,35251.396825863376,18302.454550530285
1460.8466842051805,145479.0721177529,2,40353.01339616772,905.2950175920995,28389.377395727635,12094.929889443496
3820.7994976702103,396958.69698342314,2,46608.40854370941,937.3164288871338,28630.827991025308,18999.416593178685
11980.300696892797,57282.13573650813,4,43015.17234845614,793.4024203794905,35411.54701362694,43004.47663137505
809.6529208793049,38235.65010961052,2,33759.406899044116,728.4156751491747,39001.68522446708,4366.861524102466
8867.260475727298,344840.20353463874,4,12621.728554803183,905.4777926957229,28571.711545716433,38445.99169967897
14932.931488012257,372215.1804190687,2,57950.35053433875,875.2739523595598,34593.69014343148,54400.884265420165
12878.73257941183,52603.60658261087,2,18403.823041874595,753.1780512085129,39064.75988157413,40186.56104960527
7965.251628940765,61329.27701691145,2,43421.068520283545,811.3058982956376,28057.82371528478,33430.392188819555
1235.5213665136425,30672.528262705597,2,55644.53077410555,844.498051622472,31585.32079882348,2927.0790458303627
12521.190661469935,57921.8889295206,4,44888.854799049426,742.463521662856,39958.962838498526,51958.75140097729
9104.984070204995,97998.37001770729,4,20902.48200944751,878.7282066573899,29059.105104090428,31164.75162751206
1989.5150567756325,388569.2684236204,2,25789.814938201154,872.4706853485891,35890.95420749333,12752.76477278629
1679.702086903336,273122.6048955579,4,11510.293350554759,921.7816531279071,34595.96166579125,11311.801567838915
13671.514245717908,315407.25574808306,2,40637.91204210567,841.8182411070488,29971.831720935417,46998.296380738335
10137.243865189754,314485.2522101615,2,40649.64904407833,843.5782576739092,28552.331129819886,49603.799089357664
12490.515949956307,222398.17241566,2,46275.02906881896,854.8468389923254,34533.6323226785,46793.288461562355
13220.98983414933,322640.78948637255,2,10549.814463781067,768.4458153454766,37556.692456857774,48808.53700235639
8705.053575110336,245598.4773729684,2,50892.06444122333,889.6514628195007,30304.156105219507,31670.403463819443
7906.461370799107,138156.6092844826,2,46935.547870015405,865.6248153156578,36987.157774665066,31768.935335785016
6627.282931718556,232344.06154952908,2,17044.330476204443,909.7864063652278,35102.983052777265,27894.100888954377
4959.114840529453,221800.27990338413,2,27381.33046344893,892.146501243151,32652.003532679533,17833.643390573532
6688.560624623063,332559.0665360605,2,41926.24464521084,859.6430576260157,36637.59645092698,25121.048199015917
11676.030939233298,393019.79703979375,4,34789.84374701639,740.2230377273997,30495.698108589713,50622.970936854384
9148.274435922434,175018.25999079546,2,15754.713195063121,929.7868308022075,33940.107172369,32992.206419293354
13420.092362336238,309615.2391645994,2,14367.268756829495,791.803045345787,35140.9647603437,46738.84841894827
6817.68621137406,56109.467542567014,2,49072.81495540458,941.0746421291906,33963.04202345224,25241.23476879007
9224.216807165683,314749.58312924625,2,17798.355900890492,800.4677005001367,33167.51789914319,36156.790932670905
9580.221030452234,159881.26038141467,2,18604.633696522178,736.4845731707927,37631.87731438708,42151.17495433532
8997.948285902985,33047.042223860306,2,51546.15626783788,921.209936874917,36529.31256479055,31452.89341192219
10628.71646435709,156760.0402107517,4,40606.981728160856,898.7646850321763,36313.00710969842,39439.36978414337
3790.271985109652,251265.5308520683,2,40235.78040769862,896.5740140282849,39593.4083838763,18498.019074350377
7831.747529923123,63553.56405432023,2,33967.288568167,722.3526876827796,40915.50854561237,27331.16005981831
1832.1046012827107,370981.17610835726,4,38449.75072011455,919.8199582629918,35373.6589318627,14068.949273188533
5952.316516378744,47670.86187022434,2,40088.48451859056,849.1001592907153,32527.48241003123,19299.32449639977
7468.705908732587,373262.5669762695,2,58391.311742179016,817.5889340682384,38125.37953936359,32189.29710389061
9887.696615318446,288126.5318514322,4,21148.665373378964,928.2929053532846,29847.287816176828,40572.251182570806
14272.806473017192,143950.05100822577,4,20728.120985022953,866.5103381204851,34667.81922357433,55941.54805687656
9129.570678260832,167266.6328248736,2,12860.924385265784,733.2577059632465,34818.610265410316,32961.15386917115
11230.830567795429,300989.1773279083,2,42909.939940466116,829.8842940141759,40785.082277885485,42886.56321044234
7742.11107457948,247761.96053662122,4,37452.10904111309,859.1541472118906,40883.08859482729,36186.555099526806
9621.329261232071,274567.59599578904,2,15561.96019233199,924.6376744329085,38389.78379765153,36448.944684213166
1342.7035771664694,166660.88350814936,2,28226.94675590936,769.973525418725,34149.20394121254,7593.690244792479
4039.5562383751508,204344.7500505028,2,18933.16026656019,898.5584714118538,35113.93526967218,22720.539591117038
5619.240470115539,396129.3789024753,2,26574.087020043076,899.9532259586865,32156.641209739515,26343.136181397436
7245.652318595749,99718.53653089216,4,57563.2084697305,732.0123712059202,38787.99414781158,27263.55910696139
971.0365588850409,177621.0632514542,2,44165.94194402645,704.3082956889682,37705.10051986418,6426.78264412418
2358.35423403377,129476.45765325551,4,10378.455039757097,845.3524239746141,38028.5287417136,8182.599777962586
4369.170324532195,310272.5969880226,4,22625.403689206185,897.3697215727465,29802.792396016324,21751.04309486828
14581.530556245445,309852.8230043053,4,10518.077353888952,838.6077060818243,33182.24162703443,53121.443241902765
5170.801004414846,129714.16610100522,2,45743.42493843404,903.3368712999688,34985.571975485276,23293.91104142127
7386.0035542476135,49091.10095379947,4,33471.09010277392,855.5757851168785,29620.553592538257,27302.44729185489
3182.6363772543764,22367.282488781944,2,59700.934590719466,863.323090418075,32792.09934298671,13375.17640627813
9278.467044813793,181286.10369862945,2,46679.16305113291,707.0386064406314,29136.622791384736,41316.613734944374
4426.043268084823,174748.9610362645,4,35895.647135394094,722.1495507298565,40464.9359545741,14483.061639573905
3342.7909030448736,395564.93364042765,2,50235.271410406756,881.2574044289687,37766.423284488315,18711.213568514948
7893.617638155893,197464.3929165136,2,45240.182561703805,890.7108205940723,36069.7255728019,33408.6764127112
380.9352476581861,115951.81717781068,2,22188.808881799356,835.5444945160815,30663.133635850318,1667.625831298443
412.6612799436123,358449.64647402056,2,36512.91374137583,847.5412818627586,32343.656683307167,10404.666269357129
3520.311493797309,205587.95676766697,2,37799.936241703545,853.5914599612694,29878.303724873676,14526.849684269633
839.8040287620707,246885.09265044073,2,32561.58493039017,726.2478297134874,34969.555150493055,8168.691383180215
1887.9785857211632,54545.447383577244,2,18959.6311427681,866.9771510627326,38666.70786724575,7434.816258252004
5281.251545279649,164274.0675999737,4,21168.45258289435,819.6174941905126,28247.47478196755,21857.215774372966
12098.00948982325,378693.4436489865,2,24052.370047798082,850.6307441718197,29343.012706065485,48726.32846005656
8709.115057528723,243191.0567550125,2,10512.757468908187,840.7854572026306,30981.547061234476,34244.12662941258
7836.215571559321,149599.70866442035,2,55847.19460847547,890.7500621135098,37282.86766106814,29367.292823094194
4614.285701159388,257004.86300126856,2,44304.799579173945,779.6420659289953,39621.737904001515,18897.054523327814
13996.779675662401,365777.03621884034,2,44480.86578922354,793.381561266863,37789.160378068394,56312.95922275409
6136.121106186718,122664.4093805294,2,38616.530690456064,797.901576631145,34824.31815222163,24246.839028124115
1580.263671897841,210954.58645579763,4,44465.540408052955,890.6140247935032,29366.460733485517,7508.2587303056025
9370.877786931678,384219.82979429053,2,59093.12749368182,807.7781554507588,37813.88686663433,40773.38473909055
1973.4243841060406,83855.32674000891,4,29258.016881724667,744.2686929250136,29373.31662486044,7362.315562359692
5374.780199184874,292911.6195779438,2,45626.27934382819,945.7602426042572,32519.968116162105,28784.2505666296
7758.955499151791,252731.74513353925,2,27976.45021887641,823.345465991137,32003.889649482328,38974.39036566
13151.071112872085,277635.9000957225,2,52714.439937341296,727.3120207890157,32669.905024090884,55414.71673731559
7555.1347309997445,152165.8989150116,2,52901.43034450175,867.5687389981756,32283.877564209015,33783.46225374048
10623.203860665464,137901.92067079822,2,55113.32127117425,884.790589382121,37999.33631731723,42794.51088667416
14894.407533286334,279368.0941647575,4,10273.166212093916,825.0557097272239,30232.408541502344,55896.91644843379
2232.89006250033,100337.53490993632,2,24909.57224980474,861.6143045693303,38995.99865139566,4121.188539808944
4338.553425136937,178308.11253613996,2,16696.217560079804,743.1687161206825,39157.38321721059,15118.465298309231
6100.268311285402,89882.71479221468,2,32699.30989450784,791.9805963200947,34382.03569669524,21322.94758584334
6500.874224520821,21172.449309111962,2,34772.48213396489,740.4571508429041,29379.933730360346,27389.307526705612
6342.009806403523,388561.9115345425,2,22795.202141482776,796.8088140912021,35480.29410720335,29249.76286810467
13641.881737581358,182910.53784675206,2,46172.32460225352,840.7001305467297,38672.10783338927,49435.12028129577
10796.27987366279,388291.55270837323,4,23488.48585944847,810.6348517954783,31763.155749916572,38545.563542829914
9236.206647133346,71603.58455130956,2,52694.568764167925,848.3037101839352,38890.716514554355,41409.10919392951
4847.778952582897,242374.1097527597,2,18882.96840708934,825.4397933421379,36799.94508529082,22580.438016362245
12409.718648053033,94772.08052625353,2,28361.76473826418,779.4535933504391,40834.20372965686,48148.36127113007
14339.389518829337,319808.31649997097,2,41111.88792121525,735.8539995302531,38721.24772535265,54200.24410185553
12371.61475348833,317374.54170669254,2,40266.75352316267,763.1682153553193,30619.506033208803,48450.76802128443
323.0070463146517,61015.9309330171,2,13901.455600257175,750.17831297365,33837.05277489762,1292.196373681878
9655.100141696083,366408.62099878065,2,52312.93060954741,876.8555734226776,29345.610042433906,40528.248639993435
1051.6901071988807,92348.52523163181,4,39903.246671488756,904.9917111030952,28905.717368571917,11401.569674387374
4086.826138905711,252157.34448713565,4,53492.97743535842,880.0971513248564,37178.70513132524,15543.267850415845
1175.0130951122437,394512.04287350294,2,53381.77891139343,860.9335367487896,39868.11346206214,10974.069588330469
9175.793158356,355075.476280751,2,37295.93451875156,776.9628384534424,40656.481716778275,39269.95048258583
10392.871728341319,383407.42071036657,2,55539.07286557189,877.7463897766279,31516.062604975265,42886.49199832002
1982.9682795688052,148872.73060532165,4,52420.3899406728,851.2708649972866,30623.02744417123,13207.862281880594
5942.431580761198,58329.895327835,4,57906.14722808855,711.7233416719064,35282.85853179599,17624.648639632796
7006.676681646468,89948.50559656994,4,52524.91992797032,926.9030295983539,30611.180950042053,32574.401498766896
5725.079419885474,209189.0499192665,2,51060.19255005747,719.9884602754098,31846.79217088684,20085.25995063021
2079.0675071323376,321013.73710040905,4,33468.02403384558,825.6769760397096,38883.94229101979,9370.979803848746
6458.532515755888,75358.69207824033,4,20601.55301889639,828.2672881797662,38536.01713419718,22798.915735132094
11342.317302783746,270017.4453236092,2,55535.4366537743,909.2517971895954,39635.95257504605,42916.323099837675
1343.8126686388553,141606.64474309352,2,46127.45932230378,928.2668752605916,34269.165694070034,9023.503567295245
1478.6462070039806,148339.19165380264,2,24087.393209926013,934.9189478774482,35333.114538015034,8808.172948235588
5515.137989988968,270852.5729203279,2,27049.786137782125,842.4180333697445,38017.6636061151,24247.438267113663
14143.367960798198,196393.7782616901,2,44303.92559286103,869.7605575529009,31110.451930554787,49080.1278945889
10128.017906826837,328196.71793592966,2,33890.86541768354,722.1299656031408,38700.216686674285,40630.473476944906
10276.448363086703,77560.87069119993,2,14074.128092318413,821.9790027110056,28228.247237776417,37471.662579681164
5620.223865316615,319760.2390510087,2,17072.39728728285,924.4641760605712,38369.57855455376,28505.45824846962
9026.813630765515,42537.864757934774,2,47282.434175615555,813.9242877595152,38086.80332208259,33775.89501188623
448.92840520782767,92128.5822538211,2,26428.476424091543,717.3984838583576,31923.13934795371,4629.7199753025
9650.61188222027,268649.1909402092,2,35382.47142010196,750.1602856041134,37462.86065609427,44402.01342592302
13725.31812937068,344581.6007872292,4,48331.073912676286,807.3767306088737,30781.91698411968,50693.63884005192
9304.829984668842,114523.61779643134,4,47558.77968530262,759.3820762272632,35491.02428950042,34071.611906800164
13143.369323955272,142987.19342664472,4,18350.751344363693,798.0731463354301,37107.62807391232,45106.06595203833
10942.403915351579,223180.12584553467,2,14919.693219951765,783.2404688340148,37291.08547123334,46764.067651158286
2072.208721134247,98820.81207891348,2,39557.6146482545,779.732263203988,40778.15675529068,14550.725979731389
13566.063617101874,327861.6919264271,2,47081.64369656198,722.7911524392089,30366.07360399363,57926.35897142089
1276.7245120298908,313529.19839220063,2,17451.99609977052,920.6786727716466,34250.38217557725,11162.705179675433
8149.321846452128,73501.43397092857,4,28597.76436636374,873.1765633663533,39441.35907510908,31338.608384788553
2389.415719763828,195182.95755395346,2,53513.89979838203,855.8454771172812,35299.66387891001,10986.852992415248
472.08717774428976,313984.20686206536,2,57211.157078016055,851.6173520238517,39393.05733051317,9814.591076508174
6503.903623876294,146859.88088150445,2,32703.488047484218,799.1255561786647,33642.76410609906,21776.527168580775
4637.098402516097,259846.8062781735,4,13975.79670154165,905.828827212875,38339.568474652944,16552.722042041056
7444.207258824765,37181.41239679278,2,22884.822810118865,932.5099984819847,39310.64088717591,25810.5259217466
8784.838334997898,250519.10652219946,2,21648.496015776647,701.4043122488603,39003.71180623796,40598.69370996003
942.9643629415261,76313.43836023187,2,21948.18602705285,719.7996192095019,39327.74557924336,3343.6746127909964
2108.148438319061,335282.8301937204,2,34694.0852689625,868.7439043415698,30854.211055894037,11966.507425438043
8512.043227821252,153781.69508774276,2,39161.282584578556,759.016680680768,33706.793697998975,33745.41887956159
5344.560091638076,125553.57556217076,4,16125.479433996767,927.9262496924705,30269.434323759975,23607.612733901016
11018.850266976886,339219.58910378726,2,54467.80032641672,866.8532662790637,30347.03530675411,48499.68799513747
9888.687234301513,37155.0168134315,2,40998.69116405574,792.0728137896783,34341.75500206578,32626.57572009493
12730.38413595163,169504.5613457197,4,39862.58651340027,803.8206006948576,40481.140811220306,47606.14008238789
10479.644552037611,159341.352499662,2,59363.9499192142,872.7206263116395,35694.846981914474,40929.695775698776
6619.986837635178,126793.74296332842,4,41407.19887465627,735.2410256505358,39099.98625559163,26874.300649809873
10192.609349198156,366290.15482456423,4,56447.95746505925,920.8529700616524,40183.391928795536,44894.824893200974
4348.103261554652,304854.6463233879,4,24312.848617989588,701.1929246075445,29125.479665232928,22737.69005014233
4802.8084320397265,42418.64872132061,2,22006.474517324878,944.7367383259666,30106.83187233412,17962.722252401105
11898.081850835662,291010.60568415246,2,35825.93434122266,741.9113700907735,31780.943142314733,50182.101786341795
6862.366891103258,219428.26885519928,4,35430.447381833306,885.5278396534707,36018.10188390863,30924.672201953952
12036.191005619781,362131.53566140326,4,21324.182474194844,709.9811767607902,28802.47984044919,50650.270976694665
12389.608892923692,137545.22582707292,2,44982.78284499738,807.8572247607732,38226.508628173084,44740.0395833824
12906.16636362087,237329.88385086067,2,11481.690961834664,857.5784205785344,28829.253319994306,51099.85766723868
13774.537966865748,209288.51495105666,2,44531.523627472634,717.556864398271,30059.6134983422,55851.544105186455
6635.482741545455,205012.2661789454,4,32858.894306165006,810.823382224981,32962.20223421244,25415.0023541239
4987.34222932074,192232.26261557522,2,44450.375542253954,775.7841007775556,35250.35813642436,21622.866141775554
8858.321574933474,96550.45965333145,2,33854.03153207595,824.5609029917982,39459.56076122434,37823.70160940237
5756.2346245331255,306681.190392094,2,58866.68914423475,826.144133992287,40528.487121767,27113.8438961245
9135.790251963424,190410.36450640828,2,26734.24755515589,896.3079014605771,39500.34761258252,35102.5505362809
10672.112180864222,384153.2170509954,4,59128.64685011941,730.8761321112244,29391.580549903956,48682.07473207742
10419.553771834411,117628.81918764055,2,13248.697123948768,720.6799002618666,36205.983308310315,37086.34712176654
5805.927439195784,278808.14673752966,2,44188.03873787783,800.4725583096977,33742.289437560976,20298.252059959133
2752.8449649716663,377353.9244221394,2,32710.960339245605,921.8799798441331,29635.29883544633,13611.98224277746
6628.781275394451,271441.07939214737,2,51106.881276485015,913.8173799180232,35216.46082628296,31702.516481932693
2396.1339180040586,350826.25070984475,2,49480.8034858499,839.9982273203523,32636.557972610564,16200.55953737961
13384.426417201983,334097.72662717634,2,50010.509143796866,922.1934547427768,32495.24191085256,53061.503021336524
5384.398672846504,155564.96731679948,2,14736.929965125986,901.335899387178,29227.786543245675,24656.997022118805
2570.5582841828596,247247.3450568877,4,51118.284993064735,769.4848650232624,40725.08855371929,14228.6056992375
674.0820706145379,77691.83180793784,2,20702.007872188045,742.5265701114575,37437.47870290966,3271.6909697492583
9793.589078411318,222570.887189719,4,11284.013192951737,775.2891252441765,31644.344747425446,40347.16677430963
9662.464066584726,106021.19323307682,2,20886.935984220567,756.7794696097036,39927.177044087526,34680.60528897189
5306.881248744988,302107.4633118342,2,33964.25523499164,855.6796981646743,40325.133552292726,25255.719931299147
1354.16476606047,219718.3171627916,2,47105.567995571604,846.2247781936626,38534.872963117006,6593.266734660192
6321.54475495991,175088.8525252943,2,20931.624041642684,849.6093458631955,36571.09713344672,22006.728611870556
4874.897177431885,120680.49073578542,2,15650.377404513569,747.3258841228622,32892.89605639365,16588.172702652242
10253.673404104638,399502.82006337156,2,42298.36275119711,897.9656813191096,33646.50460076005,42648.17249528078
9204.954966954549,45393.41897804428,2,59194.90181800088,808.4065208856579,33915.1462946468,32138.28465265946
5659.527804503838,34640.17997866445,2,40043.5151042809,818.1129800916333,40333.91451566343,19269.19534317978
3503.0205475483544,100992.32698865626,2,44552.868206171086,949.2404615528098,37881.7498610466,14206.189362322197
14824.1287024872,388949.6791958271,2,38058.372187321,770.5679464906871,31796.1859433804,58263.20177591062
6973.8238315828885,392068.98029823403,2,49117.4222114252,798.5345010269277,36120.327630412015,26618.613074028635
10417.631265969485,268182.3946829559,2,58790.22101047224,869.1158019760219,35720.70697729899,34092.98007479665
2366.1286234019035,354200.7468728466,2,37206.461470209244,920.1032550475603,38557.650990980444,15538.495192088714
7438.168584993147,99733.38118118384,4,30839.525587136293,731.6952516710078,29239.009147773213,28564.044809485735
704.7897820811427,389320.0799754702,2,53017.153058006326,883.761451606791,37116.53068973182,5256.203594805112
7730.190233283614,72543.8127533137,4,58486.417187999505,929.5701314988876,32305.20792422806,30622.38623866879
14471.055884630225,56629.82188539346,2,16459.082043478396,805.7311533567173,29685.21652926106,53130.68091407752
5947.838680891264,60864.80799245825,4,38908.5482736939,771.6817307333794,37513.053303995606,21601.94107977742
873.2413848512003,236934.8666901197,2,49622.99962729987,869.4342866937343,32311.398310289456,13480.926776211545
755.0501265143498,316332.221074296,2,36666.97025781954,761.5184128095729,37491.608667718974,11928.633141801969
6003.405371218982,158066.86194810984,2,30459.848409647435,796.0724366368215,30111.680350792776,22794.904812365097
2652.3665660089523,391556.2673343003,2,42761.49105677103,924.2283435224507,40817.06171820153,14870.593616228169
643.2758160243329,183948.49276120187,4,23506.404725667417,847.5831381478444,38444.30420384564,1107.178837553657
11416.3401250676,75471.34639536863,2,27456.68714691847,723.7443166499611,31758.973217951905,45312.57195704599
7040.288230563793,195999.29780710422,2,59613.83294406723,782.4243828615927,37626.81530280478,29513.73509175414
4551.898147998021,277392.19719137205,2,41823.26671872477,856.816291279344,29765.398384875494,23398.174742709212
13531.222790342266,335910.24815267266,2,53646.364915553735,820.3744092886694,36494.68687819402,47069.0063683873
2007.2427149477264,193249.4867634185,2,50388.42565185717,865.0848291878976,28775.279241151795,13264.446305154546
14352.006785643192,244757.807550782,2,42613.62771970121,890.3603544200852,32334.036976970365,53226.72319979505
4915.310745447086,120125.68004468198,2,52036.45412293866,820.153780051177,40720.013089184526,21799.1148640096
13359.533982937613,264740.1130869064,2,24357.924771678547,946.7379215754845,29571.964864705595,52780.301941065074
9163.260284248085,394641.2825890313,2,41855.82244061492,928.6684689184751,35766.51242173285,38766.2082882255
12452.598188199865,36738.464728537256,2,39530.17447619904,714.976851517164,28917.870017557056,42833.76610695568
14764.993499193824,356654.7162093741,2,41120.980039667236,766.6077844375545,36702.21574988171,59046.30242305078
4539.559935935562,232791.9160571937,2,18431.596357338763,775.135878077446,31622.6079884871,17241.236495088913
14428.691635491617,114301.68795279857,2,23862.15199990342,746.0725891675027,32029.68281894873,55843.910784568645
6025.383855065579,382767.8692235365,4,24332.915939626953,778.0041257626201,32391.43295883783,25152.071720088643
5967.024999632758,202641.34376849938,2,40097.308128638164,806.2051582338651,30667.03859013292,24794.38431709948
5303.690432541233,144705.67613923328,4,58627.3440219893,712.8877447481144,40241.54600592297,19668.67005992516
8258.691828009501,87332.09399946131,2,57703.37755910741,731.8250590331036,39775.81395113955,31845.67935802684
2565.93213472376,111380.74431804492,4,21359.477649484827,724.061469698371,39310.197989790584,7983.381324277638
8439.558834762764,336148.3338879311,2,25242.262153338626,711.5792347866626,29383.792107708243,32658.094158034233
8263.06074242706,252704.62355915733,2,11803.094613958356,820.3742550754046,31034.782900587805,39830.93237005196
11499.95664529159,366859.82664453675,2,29940.77949296971,783.4507708065363,35958.93617105287,48884.21308619576
12554.654440482507,106611.94872427419,2,51733.70608401818,933.8618074124279,40614.823018067764,47683.49217664732
6774.487849592633,64274.93521028036,4,55787.586949307,725.6901338604345,35862.62596996089,27332.93413685506
4744.298765466958,20325.436832675383,2,21824.82397839718,931.508833933918,32252.322901772866,18263.34567702962
4112.2229905612885,212003.29836930963,2,23289.72367444196,721.6364043498648,38626.25344599169,17771.948319785497
3160.9703995616173,399353.2474059195,2,21042.490825437686,854.8043366511088,29760.597148694364,19744.705476767776
1147.4194583256658,283476.7326887201,4,27505.178378728935,761.93258434408,39462.64448491042,6337.26857372454
5333.985288870286,135806.7341306858,2,50237.96992952724,906.7014116234686,40670.79827155388,26497.41486968063
4272.641074322513,352959.9787159976,2,42342.87349422301,715.3687067599925,40579.48450134626,21456.505913613353
14506.335572236188,316617.9056074006,2,49297.045893185,938.1270389424063,29920.05532440534,58912.49981155912
8498.319745875646,23888.593441237994,2,39151.55531676531,711.814300083225,35144.89758878479,35605.626845501945
5404.972473748461,330040.7035666706,4,22886.65390295734,760.2783170753335,35603.947385382955,25799.36970043239
8832.87373460733,132801.22126510547,2,21399.709010627208,816.0461815168475,30533.94167546363,30903.605774609514
2346.1915097817237,75175.2634709356,2,10450.03529318749,889.0144716415539,35108.10551394939,13206.932516292276
6827.443113272383,104458.38077956249,2,49049.10684370362,937.7781793858422,36404.988461649955,31532.480577628186
9505.644524889638,196997.4852713031,4,52356.06130823589,807.010607823594,32276.502681711772,31432.27285352205
7486.798127349035,180299.5481399802,2,48414.12998142081,889.3275234544682,32103.84996453835,29570.947348123078
6206.148369618567,128354.94836095462,4,13720.102886424536,881.7906386113096,28783.100497113744,24795.56036908725
14909.571316825562,83787.3990830865,2,48111.0813584933,842.7922238227267,40438.732279017255,53610.367437666384
13240.627003589227,309172.16164330865,4,12288.372657513466,872.7297940252049,38447.00706411651,47487.717782274245
